S 0 819874
S 1 820374
S 2 820874
R 0 821354
S 3 821374
R 1 821793
S 4 821874
R 2 822308
S 5 822374
R 3 822790
S 6 822874
R 4 823294
S 7 823374
R 5 823745
S 8 823874
R 6 824226
S 9 824374
R 7 824694
S 10 824875
R 8 825214
S 11 825375
R 9 825687
S 12 825875
R 10 826147
S 13 826375
R 11 826665
S 14 826875
R 12 827138
S 15 827375
R 13 827616
S 16 827875
R 14 828101
S 17 828425
R 15 828642
S 18 828975
R 16 829177
S 19 829526
R 17 829686
S 20 830076
R 18 830235
S 21 830626
R 19 830783
S 22 831176
R 20 831314
S 23 831726
R 21 831868
S 24 832276
R 22 832420
S 25 832826
R 23 833000
S 26 833376
R 24 833542
S 27 833926
R 25 834091
S 28 834476
R 26 834655
S 29 835026
R 27 835222
S 30 835576
R 28 835740
S 31 836126
R 29 836299
S 32 836676
R 30 836836
S 33 837226
R 31 837380
S 34 837776
R 32 837943
