S 0 28504
S 1 29004
R 0 29448
S 2 29504
R 1 29941
S 3 30004
R 2 30448
S 4 30504
R 3 30901
S 5 31004
R 4 31408
S 6 31504
R 5 31900
S 7 32004
R 6 32394
S 8 32504
R 7 32878
S 9 33004
R 8 33355
S 10 33504
R 9 33853
S 11 34004
R 10 34340
S 12 34504
R 11 34823
S 13 35004
R 12 35325
S 14 35504
R 13 35818
S 15 36004
R 14 36318
S 16 36504
R 15 36817
S 17 37004
R 16 37323
S 18 37504
R 17 37808
S 19 38004
R 18 38308
S 20 38484
R 19 38805
S 21 38964
R 20 39287
S 22 39444
R 21 39784
S 23 39924
R 22 40269
S 24 40404
R 23 40731
S 25 40884
R 24 41234
S 26 41364
R 25 41723
S 27 41844
R 26 42200
S 28 42324
R 27 42706
S 29 42804
R 28 43204
S 30 43284
R 29 43682
S 31 43764
R 30 44177
S 32 44244
R 31 44637
S 33 44724
R 32 45124
S 34 45204
