S 0 952133
S 1 952633
R 0 953028
S 2 953133
R 1 953553
S 3 953633
R 2 954073
S 4 954133
R 3 954557
S 5 954633
R 4 955086
S 6 955133
R 5 955595
S 7 955633
R 6 956079
S 8 956133
R 7 956557
S 9 956633
R 8 957054
S 10 957133
R 9 957516
S 11 957633
R 10 958020
S 12 958133
R 11 958522
S 13 958633
R 12 959000
S 14 959133
R 13 959486
S 15 959633
R 14 959959
S 16 960133
R 15 960452
S 17 960633
R 16 960949
S 18 961133
R 17 961418
S 19 961633
R 18 961891
S 20 962153
R 19 962385
S 21 962673
R 20 962891
S 22 963193
R 21 963398
S 23 963713
R 22 963941
S 24 964233
R 23 964468
S 25 964753
R 24 965005
S 26 965273
R 25 965533
S 27 965793
R 26 966027
S 28 966313
R 27 966534
S 29 966833
R 28 967050
S 30 967353
R 29 967556
S 31 967873
R 30 968082
S 32 968393
R 31 968583
S 33 968913
R 32 969113
S 34 969433
R 33 969618
