S 0 1084192
S 1 1084692
R 0 1084841
S 2 1085192
R 1 1085242
R 2 1085686
S 3 1085692
R 3 1086144
S 4 1086192
R 4 1086597
S 5 1086692
R 5 1087143
S 6 1087192
R 6 1087636
S 7 1087692
R 7 1088141
S 8 1088192
R 8 1088636
S 9 1088692
R 9 1089133
S 10 1089192
R 10 1089630
S 11 1089692
R 11 1090138
S 12 1090192
S 13 1090692
R 12 1090702
R 13 1091181
S 14 1091192
R 14 1091670
S 15 1091692
R 15 1092158
S 16 1092192
R 16 1092642
S 17 1092692
R 17 1093188
S 18 1093192
R 18 1093685
S 19 1093692
R 19 1094160
S 20 1094192
R 20 1094657
S 21 1094692
R 21 1095181
S 22 1095192
S 23 1095692
R 22 1095708
S 24 1096192
R 23 1096201
S 25 1096692
R 24 1096713
S 26 1097192
R 25 1097208
R 26 1097662
S 27 1097692
R 27 1098131
S 28 1098192
R 28 1098639
S 29 1098692
R 29 1099119
S 30 1099192
R 30 1099673
S 31 1099692
S 32 1100192
R 31 1100214
S 33 1100692
R 32 1100721
S 34 1101192
