S 0 19497
R 0 19849
S 1 19997
R 1 20298
S 2 20497
R 2 20781
S 3 20997
R 3 21295
S 4 21497
R 4 21781
S 5 21997
R 5 22373
S 6 22497
R 6 22929
S 7 22998
R 7 23460
S 8 23498
S 9 23998
R 8 24000
S 10 24498
R 9 24508
S 11 24998
R 10 25035
R 11 25479
S 12 25498
R 12 25988
S 13 25998
R 13 26480
S 14 26498
S 15 26998
R 14 27014
R 15 27491
S 16 27498
S 17 27998
R 16 28004
R 17 28484
S 18 28498
R 18 28977
S 19 28998
S 20 29498
R 19 29506
R 20 29987
S 21 29998
S 22 30498
R 21 30505
S 23 30998
R 22 31011
S 24 31498
R 23 31499
R 24 31961
S 25 31998
R 25 32494
S 26 32498
R 26 32992
S 27 32998
S 28 33498
R 27 33502
R 28 33991
S 29 33998
S 30 34498
R 29 34505
R 30 34970
S 31 34998
S 32 35499
R 31 35526
R 32 35993
S 33 35999
S 34 36499
R 33 36510
