S 0 1415073
S 1 1415573
S 2 1416073
R 0 1416075
R 1 1416545
S 3 1416573
R 2 1417027
S 4 1417073
R 3 1417525
S 5 1417573
R 4 1418000
S 6 1418073
R 5 1418449
S 7 1418573
R 6 1418938
S 8 1419073
R 7 1419447
S 9 1419573
R 8 1419945
S 10 1420073
R 9 1420479
S 11 1420573
R 10 1420973
S 12 1421073
R 11 1421460
S 13 1421573
R 12 1421941
S 14 1422073
R 13 1422458
S 15 1422573
R 14 1422924
S 16 1423073
R 15 1423455
S 17 1423574
R 16 1423992
S 18 1424094
R 17 1424514
S 19 1424594
R 18 1425011
S 20 1425094
R 19 1425538
S 21 1425594
R 20 1426007
S 22 1426094
R 21 1426532
S 23 1426594
R 22 1427066
S 24 1427094
R 23 1427572
S 25 1427594
R 24 1428068
S 26 1428094
R 25 1428561
S 27 1428594
R 26 1429026
S 28 1429094
R 27 1429532
S 29 1429594
R 28 1430011
S 30 1430094
R 29 1430533
S 31 1430594
R 30 1431055
S 32 1431094
R 31 1431537
S 33 1431595
R 32 1432038
S 34 1432095
