S 0 406762
S 1 407262
R 0 407731
S 2 407762
R 1 408194
S 3 408262
R 2 408714
S 4 408762
R 3 409234
S 5 409262
R 4 409717
S 6 409762
R 5 410230
S 7 410262
R 6 410722
S 8 410762
R 7 411196
S 9 411262
R 8 411726
S 10 411762
R 9 412216
S 11 412262
R 10 412724
S 12 412762
R 11 413195
S 13 413262
R 12 413683
S 14 413762
R 13 414205
S 15 414262
R 14 414693
S 16 414763
R 15 415170
S 17 415263
R 16 415712
S 18 415763
R 17 416214
S 19 416263
R 18 416719
S 20 416763
R 19 417236
S 21 417263
R 20 417740
S 22 417763
R 21 418242
S 23 418263
R 22 418717
S 24 418763
R 23 419192
S 25 419263
R 24 419691
S 26 419763
R 25 420239
S 27 420263
R 26 420757
S 28 420763
R 27 421232
S 29 421263
R 28 421747
S 30 421763
R 29 422255
S 31 422263
S 32 422763
R 30 422777
R 31 423247
S 33 423263
R 32 423761
S 34 423763
