S 0 1701268
S 1 1701768
R 0 1702247
S 2 1702268
R 1 1702725
S 3 1702768
R 2 1703206
S 4 1703268
R 3 1703649
S 5 1703768
R 4 1704202
S 6 1704268
R 5 1704713
S 7 1704768
R 6 1705205
S 8 1705268
R 7 1705698
S 9 1705768
S 10 1706268
R 8 1706729
S 11 1706768
R 9 1707228
S 12 1707268
R 10 1707729
S 13 1707768
S 14 1708268
R 11 1708273
S 15 1708768
R 12 1708776
R 13 1709256
S 16 1709268
R 14 1709686
S 17 1709768
R 15 1710168
S 18 1710268
R 16 1710741
S 19 1710768
R 17 1711257
S 20 1711268
R 18 1711731
S 21 1711788
R 19 1712221
S 22 1712308
R 20 1712694
S 23 1712828
R 21 1713182
S 24 1713348
R 22 1713636
S 25 1713868
S 26 1714388
R 23 1714660
S 27 1714908
R 24 1715180
S 28 1715428
R 25 1715696
S 29 1715948
R 26 1716176
S 30 1716468
R 27 1716751
S 31 1716988
R 28 1717280
S 32 1717508
R 29 1717844
S 33 1718028
R 30 1718349
S 34 1718548
