Trial,Block,Subject,Original_trial,Condition,Perturb_type,Perturb_size,Perturb_bip,Valid_trial,Message,Error
0,0,18,0,0,0,-50,19,1,;SB;FB;NB;A125;I500;n35;P-50;B19;T0;X,NoError
1,0,18,1,2,0,0,21,1,;SB;FB;NB;A125;I500;n35;P0;B21;T0;X,NoError
2,0,18,2,4,0,50,19,1,;SB;FB;NB;A125;I500;n35;P50;B19;T0;X,NoError
3,0,18,3,1,0,-20,21,1,;SB;FB;NB;A125;I500;n35;P-20;B21;T0;X,NoError
4,0,18,4,0,0,-50,17,1,;SB;FB;NB;A125;I500;n35;P-50;B17;T0;X,NoError
5,0,18,5,2,0,0,18,0,;SB;FB;NB;A125;I500;n35;P0;B18;T0;X,SkipStim
6,0,18,6,4,0,50,20,1,;SB;FB;NB;A125;I500;n35;P50;B20;T0;X,NoError
7,0,18,7,4,0,50,19,1,;SB;FB;NB;A125;I500;n35;P50;B19;T0;X,NoError
8,0,18,8,1,0,-20,20,1,;SB;FB;NB;A125;I500;n35;P-20;B20;T0;X,NoError
9,0,18,9,3,0,20,19,0,;SB;FB;NB;A125;I500;n35;P20;B19;T0;X,NonAssignedResp
10,0,18,10,4,0,50,17,0,;SB;FB;NB;A125;I500;n35;P50;B17;T0;X,NonAssignedResp
11,0,18,11,3,0,20,21,0,;SB;FB;NB;A125;I500;n35;P20;B21;T0;X,NonAssignedResp
12,0,18,12,1,0,-20,21,1,;SB;FB;NB;A125;I500;n35;P-20;B21;T0;X,NoError
13,0,18,13,2,0,0,17,0,;SB;FB;NB;A125;I500;n35;P0;B17;T0;X,NonAssignedResp
14,0,18,14,4,0,50,18,1,;SB;FB;NB;A125;I500;n35;P50;B18;T0;X,NoError
15,0,18,15,0,0,-50,18,0,;SB;FB;NB;A125;I500;n35;P-50;B18;T0;X,NonAssignedResp
16,0,18,16,3,0,20,17,1,;SB;FB;NB;A125;I500;n35;P20;B17;T0;X,NoError
17,0,18,17,3,0,20,20,0,;SB;FB;NB;A125;I500;n35;P20;B20;T0;X,NonAssignedResp
18,0,18,18,0,0,-50,21,1,;SB;FB;NB;A125;I500;n35;P-50;B21;T0;X,NoError
19,0,18,19,2,0,0,17,1,;SB;FB;NB;A125;I500;n35;P0;B17;T0;X,NoError
20,0,18,5,2,0,0,18,0,;SB;FB;NB;A125;I500;n35;P0;B18;T0;X,NonAssignedResp
21,0,18,9,3,0,20,19,1,;SB;FB;NB;A125;I500;n35;P20;B19;T0;X,NoError
22,0,18,10,4,0,50,17,1,;SB;FB;NB;A125;I500;n35;P50;B17;T0;X,NoError
23,0,18,11,3,0,20,21,1,;SB;FB;NB;A125;I500;n35;P20;B21;T0;X,NoError
24,0,18,13,2,0,0,17,1,;SB;FB;NB;A125;I500;n35;P0;B17;T0;X,NoError
25,0,18,15,0,0,-50,18,1,;SB;FB;NB;A125;I500;n35;P-50;B18;T0;X,NoError
26,0,18,17,3,0,20,20,0,;SB;FB;NB;A125;I500;n35;P20;B20;T0;X,NonAssignedResp
27,0,18,5,2,0,0,18,0,;SB;FB;NB;A125;I500;n35;P0;B18;T0;X,NonAssignedResp
28,0,18,17,3,0,20,20,0,;SB;FB;NB;A125;I500;n35;P20;B20;T0;X,NonAssignedResp
29,0,18,5,2,0,0,18,1,;SB;FB;NB;A125;I500;n35;P0;B18;T0;X,NoError
30,0,18,17,3,0,20,20,0,;SB;FB;NB;A125;I500;n35;P20;B20;T0;X,NonAssignedResp
31,0,18,17,3,0,20,20,1,;SB;FB;NB;A125;I500;n35;P20;B20;T0;X,NoError
