S 0 351287
R 0 351431
S 1 351787
R 1 351800
R 2 352263
S 2 352287
R 3 352776
S 3 352787
R 4 353268
S 4 353287
R 5 353745
S 5 353787
R 6 354256
S 6 354287
R 7 354774
S 7 354787
R 8 355265
S 8 355287
R 9 355767
S 9 355787
R 10 356267
S 10 356287
R 11 356761
S 11 356787
R 12 357278
S 12 357287
S 13 357787
R 13 357794
R 14 358246
S 14 358287
R 15 358732
S 15 358787
R 16 359238
S 16 359287
S 17 359787
R 17 359806
S 18 360237
R 18 360297
S 19 360687
S 20 361137
R 19 361160
S 21 361587
R 20 361607
R 21 362033
S 22 362037
S 23 362487
R 22 362498
R 23 362888
S 24 362937
R 24 363374
S 25 363387
R 25 363801
S 26 363837
R 26 364277
S 27 364288
R 27 364728
S 28 364738
R 28 365171
S 29 365188
R 29 365631
S 30 365638
R 30 366082
S 31 366088
R 31 366528
S 32 366538
R 32 366964
S 33 366988
R 33 367429
S 34 367438
