Trial,Block,Subject,Original_trial,Condition,Perturb_type,Perturb_size,Perturb_bip,Valid_trial,Message,Error
0,1,17,0,1,0,-20,18,1,;SB;FB;NB;A125;I500;n35;P-20;B18;T0;X,NoError
1,1,17,1,3,0,20,20,1,;SB;FB;NB;A125;I500;n35;P20;B20;T0;X,NoError
2,1,17,2,4,0,50,17,0,;SB;FB;NB;A125;I500;n35;P50;B17;T0;X,SkipStim
3,1,17,3,1,0,-20,19,1,;SB;FB;NB;A125;I500;n35;P-20;B19;T0;X,NoError
4,1,17,4,3,0,20,19,1,;SB;FB;NB;A125;I500;n35;P20;B19;T0;X,NoError
5,1,17,5,1,0,-20,17,0,;SB;FB;NB;A125;I500;n35;P-20;B17;T0;X,SkipStim
6,1,17,6,2,0,0,18,0,;SB;FB;NB;A125;I500;n35;P0;B18;T0;X,SkipStim
7,1,17,7,1,0,-20,21,0,;SB;FB;NB;A125;I500;n35;P-20;B21;T0;X,SkipStim
8,1,17,8,4,0,50,18,0,;SB;FB;NB;A125;I500;n35;P50;B18;T0;X,NonAssignedResp
9,1,17,9,4,0,50,21,1,;SB;FB;NB;A125;I500;n35;P50;B21;T0;X,NoError
10,1,17,10,4,0,50,19,1,;SB;FB;NB;A125;I500;n35;P50;B19;T0;X,NoError
11,1,17,11,0,0,-50,21,0,;SB;FB;NB;A125;I500;n35;P-50;B21;T0;X,NonAssignedResp
12,1,17,12,0,0,-50,18,0,;SB;FB;NB;A125;I500;n35;P-50;B18;T0;X,NonAssignedResp
13,1,17,13,4,0,50,21,0,;SB;FB;NB;A125;I500;n35;P50;B21;T0;X,NonAssignedResp
14,1,17,14,2,0,0,21,1,;SB;FB;NB;A125;I500;n35;P0;B21;T0;X,NoError
15,1,17,15,3,0,20,19,1,;SB;FB;NB;A125;I500;n35;P20;B19;T0;X,NoError
16,1,17,16,0,0,-50,20,1,;SB;FB;NB;A125;I500;n35;P-50;B20;T0;X,NoError
17,1,17,17,1,0,-20,19,1,;SB;FB;NB;A125;I500;n35;P-20;B19;T0;X,NoError
18,1,17,18,0,0,-50,20,1,;SB;FB;NB;A125;I500;n35;P-50;B20;T0;X,NoError
19,1,17,19,1,0,-20,19,0,;SB;FB;NB;A125;I500;n35;P-20;B19;T0;X,SkipStim
20,1,17,2,4,0,50,17,1,;SB;FB;NB;A125;I500;n35;P50;B17;T0;X,NoError
21,1,17,5,1,0,-20,17,1,;SB;FB;NB;A125;I500;n35;P-20;B17;T0;X,NoError
22,1,17,6,2,0,0,18,0,;SB;FB;NB;A125;I500;n35;P0;B18;T0;X,SkipStim
23,1,17,7,1,0,-20,21,1,;SB;FB;NB;A125;I500;n35;P-20;B21;T0;X,NoError
24,1,17,8,4,0,50,18,0,;SB;FB;NB;A125;I500;n35;P50;B18;T0;X,NonAssignedResp
25,1,17,11,0,0,-50,21,1,;SB;FB;NB;A125;I500;n35;P-50;B21;T0;X,NoError
26,1,17,12,0,0,-50,18,1,;SB;FB;NB;A125;I500;n35;P-50;B18;T0;X,NoError
27,1,17,13,4,0,50,21,0,;SB;FB;NB;A125;I500;n35;P50;B21;T0;X,NonAssignedResp
28,1,17,19,1,0,-20,19,0,;SB;FB;NB;A125;I500;n35;P-20;B19;T0;X,NonAssignedResp
29,1,17,6,2,0,0,18,1,;SB;FB;NB;A125;I500;n35;P0;B18;T0;X,NoError
30,1,17,8,4,0,50,18,1,;SB;FB;NB;A125;I500;n35;P50;B18;T0;X,NoError
31,1,17,13,4,0,50,21,0,;SB;FB;NB;A125;I500;n35;P50;B21;T0;X,NonAssignedResp
32,1,17,19,1,0,-20,19,1,;SB;FB;NB;A125;I500;n35;P-20;B19;T0;X,NoError
33,1,17,13,4,0,50,21,0,;SB;FB;NB;A125;I500;n35;P50;B21;T0;X,NonAssignedResp
34,1,17,13,4,0,50,21,0,;SB;FB;NB;A125;I500;n35;P50;B21;T0;X,NonAssignedResp
35,1,17,13,4,0,50,21,1,;SB;FB;NB;A125;I500;n35;P50;B21;T0;X,NoError
