Trial,Block,Subject,Original_trial,Condition,Perturb_type,Perturb_size,Perturb_bip,Valid_trial,Message,Error
0,0,17,0,3,0,20,21,0,;SB;FB;NB;A125;I500;n35;P20;B21;T0;X,NonAssignedResp
1,0,17,1,2,0,0,18,0,;SB;FB;NB;A125;I500;n35;P0;B18;T0;X,NonAssignedResp
2,0,17,2,4,0,50,17,1,;SB;FB;NB;A125;I500;n35;P50;B17;T0;X,NoError
3,0,17,3,0,0,-50,21,1,;SB;FB;NB;A125;I500;n35;P-50;B21;T0;X,NoError
4,0,17,4,3,0,20,18,1,;SB;FB;NB;A125;I500;n35;P20;B18;T0;X,NoError
5,0,17,5,0,0,-50,18,1,;SB;FB;NB;A125;I500;n35;P-50;B18;T0;X,NoError
6,0,17,6,1,0,-20,19,1,;SB;FB;NB;A125;I500;n35;P-20;B19;T0;X,NoError
7,0,17,7,2,0,0,21,1,;SB;FB;NB;A125;I500;n35;P0;B21;T0;X,NoError
8,0,17,8,0,0,-50,19,1,;SB;FB;NB;A125;I500;n35;P-50;B19;T0;X,NoError
9,0,17,9,3,0,20,19,1,;SB;FB;NB;A125;I500;n35;P20;B19;T0;X,NoError
10,0,17,10,3,0,20,18,0,;SB;FB;NB;A125;I500;n35;P20;B18;T0;X,NonAssignedResp
11,0,17,11,4,0,50,17,0,;SB;FB;NB;A125;I500;n35;P50;B17;T0;X,NonAssignedResp
12,0,17,12,0,0,-50,18,0,;SB;FB;NB;A125;I500;n35;P-50;B18;T0;X,NonAssignedResp
13,0,17,13,4,0,50,21,0,;SB;FB;NB;A125;I500;n35;P50;B21;T0;X,NonAssignedResp
14,0,17,14,1,0,-20,17,1,;SB;FB;NB;A125;I500;n35;P-20;B17;T0;X,NoError
15,0,17,15,3,0,20,19,1,;SB;FB;NB;A125;I500;n35;P20;B19;T0;X,NoError
16,0,17,16,3,0,20,20,0,;SB;FB;NB;A125;I500;n35;P20;B20;T0;X,NonAssignedResp
17,0,17,17,2,0,0,19,0,;SB;FB;NB;A125;I500;n35;P0;B19;T0;X,SkipStim
18,0,17,18,0,0,-50,20,1,;SB;FB;NB;A125;I500;n35;P-50;B20;T0;X,NoError
19,0,17,19,3,0,20,21,1,;SB;FB;NB;A125;I500;n35;P20;B21;T0;X,NoError
20,0,17,0,3,0,20,21,1,;SB;FB;NB;A125;I500;n35;P20;B21;T0;X,NoError
21,0,17,1,2,0,0,18,1,;SB;FB;NB;A125;I500;n35;P0;B18;T0;X,NoError
22,0,17,10,3,0,20,18,0,;SB;FB;NB;A125;I500;n35;P20;B18;T0;X,NonAssignedResp
23,0,17,11,4,0,50,17,0,;SB;FB;NB;A125;I500;n35;P50;B17;T0;X,NonAssignedResp
24,0,17,12,0,0,-50,18,1,;SB;FB;NB;A125;I500;n35;P-50;B18;T0;X,NoError
25,0,17,13,4,0,50,21,1,;SB;FB;NB;A125;I500;n35;P50;B21;T0;X,NoError
26,0,17,16,3,0,20,20,0,;SB;FB;NB;A125;I500;n35;P20;B20;T0;X,SkipStim
27,0,17,17,2,0,0,19,0,;SB;FB;NB;A125;I500;n35;P0;B19;T0;X,NoFirstResp
28,0,17,10,3,0,20,18,1,;SB;FB;NB;A125;I500;n35;P20;B18;T0;X,NoError
29,0,17,11,4,0,50,17,0,;SB;FB;NB;A125;I500;n35;P50;B17;T0;X,NonAssignedResp
30,0,17,16,3,0,20,20,1,;SB;FB;NB;A125;I500;n35;P20;B20;T0;X,NoError
31,0,17,17,2,0,0,19,1,;SB;FB;NB;A125;I500;n35;P0;B19;T0;X,NoError
32,0,17,11,4,0,50,17,1,;SB;FB;NB;A125;I500;n35;P50;B17;T0;X,NoError
