Trial,Block,Subject,Original_trial,Condition,Perturb_type,Perturb_size,Perturb_bip,Valid_trial,Message,Error
0,0,0,0,1,0,-20,21,1,;SB;FB;NB;A125;I500;n35;P-20;B21;T0;X,NoError
1,0,0,1,2,0,0,21,1,;SB;FB;NB;A125;I500;n35;P0;B21;T0;X,NoError
2,0,0,2,1,0,-20,20,1,;SB;FB;NB;A125;I500;n35;P-20;B20;T0;X,NoError
3,0,0,3,4,0,50,21,1,;SB;FB;NB;A125;I500;n35;P50;B21;T0;X,NoError
4,0,0,4,0,0,-50,17,0,;SB;FB;NB;A125;I500;n35;P-50;B17;T0;X,SkipStim
5,0,0,5,4,0,50,20,1,;SB;FB;NB;A125;I500;n35;P50;B20;T0;X,NoError
6,0,0,6,4,0,50,19,1,;SB;FB;NB;A125;I500;n35;P50;B19;T0;X,NoError
7,0,0,7,3,0,20,17,1,;SB;FB;NB;A125;I500;n35;P20;B17;T0;X,NoError
8,0,0,8,2,0,0,21,1,;SB;FB;NB;A125;I500;n35;P0;B21;T0;X,NoError
9,0,0,9,4,0,50,17,1,;SB;FB;NB;A125;I500;n35;P50;B17;T0;X,NoError
10,0,0,10,0,0,-50,19,0,;SB;FB;NB;A125;I500;n35;P-50;B19;T0;X,SkipStim
11,0,0,11,0,0,-50,17,1,;SB;FB;NB;A125;I500;n35;P-50;B17;T0;X,NoError
12,0,0,12,0,0,-50,18,1,;SB;FB;NB;A125;I500;n35;P-50;B18;T0;X,NoError
13,0,0,13,1,0,-20,21,0,;SB;FB;NB;A125;I500;n35;P-20;B21;T0;X,SkipStim
14,0,0,14,1,0,-20,21,0,;SB;FB;NB;A125;I500;n35;P-20;B21;T0;X,SkipStim
15,0,0,15,3,0,20,18,1,;SB;FB;NB;A125;I500;n35;P20;B18;T0;X,NoError
16,0,0,16,4,0,50,20,1,;SB;FB;NB;A125;I500;n35;P50;B20;T0;X,NoError
17,0,0,17,0,0,-50,20,0,;SB;FB;NB;A125;I500;n35;P-50;B20;T0;X,SkipStim
18,0,0,18,3,0,20,19,0,;SB;FB;NB;A125;I500;n35;P20;B19;T0;X,SkipStim
19,0,0,19,1,0,-20,18,1,;SB;FB;NB;A125;I500;n35;P-20;B18;T0;X,NoError
20,0,0,4,0,0,-50,17,0,;SB;FB;NB;A125;I500;n35;P-50;B17;T0;X,SkipStim
21,0,0,10,0,0,-50,19,0,;SB;FB;NB;A125;I500;n35;P-50;B19;T0;X,SkipStim
22,0,0,13,1,0,-20,21,1,;SB;FB;NB;A125;I500;n35;P-20;B21;T0;X,NoError
23,0,0,14,1,0,-20,21,1,;SB;FB;NB;A125;I500;n35;P-20;B21;T0;X,NoError
24,0,0,17,0,0,-50,20,0,;SB;FB;NB;A125;I500;n35;P-50;B20;T0;X,NonAssignedResp
25,0,0,18,3,0,20,19,0,;SB;FB;NB;A125;I500;n35;P20;B19;T0;X,SkipStim
26,0,0,4,0,0,-50,17,0,;SB;FB;NB;A125;I500;n35;P-50;B17;T0;X,SkipStim
27,0,0,10,0,0,-50,19,0,;SB;FB;NB;A125;I500;n35;P-50;B19;T0;X,SkipStim
28,0,0,17,0,0,-50,20,1,;SB;FB;NB;A125;I500;n35;P-50;B20;T0;X,NoError
29,0,0,18,3,0,20,19,0,;SB;FB;NB;A125;I500;n35;P20;B19;T0;X,NonAssignedResp
30,0,0,4,0,0,-50,17,1,;SB;FB;NB;A125;I500;n35;P-50;B17;T0;X,NoError
31,0,0,10,0,0,-50,19,0,;SB;FB;NB;A125;I500;n35;P-50;B19;T0;X,NonAssignedResp
32,0,0,18,3,0,20,19,1,;SB;FB;NB;A125;I500;n35;P20;B19;T0;X,NoError
33,0,0,10,0,0,-50,19,1,;SB;FB;NB;A125;I500;n35;P-50;B19;T0;X,NoError
