Trial,Block,Subject,Original_trial,Condition,Perturb_type,Perturb_size,Perturb_bip,Valid_trial,Message,Error
0,2,5,0,2,1,0,17,1,;SB;FB;NB;A125;I500;n35;P0;B17;T1;X,NoError
1,2,5,1,1,1,-20,21,1,;SB;FB;NB;A125;I500;n35;P-20;B21;T1;X,NoError
2,2,5,2,0,1,-50,18,0,;SB;FB;NB;A125;I500;n35;P-50;B18;T1;X,SkipStim
3,2,5,3,1,1,-20,18,1,;SB;FB;NB;A125;I500;n35;P-20;B18;T1;X,NoError
4,2,5,4,3,1,20,19,0,;SB;FB;NB;A125;I500;n35;P20;B19;T1;X,SkipStim
5,2,5,5,4,1,50,21,1,;SB;FB;NB;A125;I500;n35;P50;B21;T1;X,NoError
6,2,5,6,2,1,0,17,1,;SB;FB;NB;A125;I500;n35;P0;B17;T1;X,NoError
7,2,5,7,3,1,20,19,1,;SB;FB;NB;A125;I500;n35;P20;B19;T1;X,NoError
8,2,5,8,0,1,-50,18,1,;SB;FB;NB;A125;I500;n35;P-50;B18;T1;X,NoError
9,2,5,9,2,1,0,20,1,;SB;FB;NB;A125;I500;n35;P0;B20;T1;X,NoError
10,2,5,10,4,1,50,17,1,;SB;FB;NB;A125;I500;n35;P50;B17;T1;X,NoError
11,2,5,11,1,1,-20,18,1,;SB;FB;NB;A125;I500;n35;P-20;B18;T1;X,NoError
12,2,5,12,2,1,0,19,0,;SB;FB;NB;A125;I500;n35;P0;B19;T1;X,SkipStim
13,2,5,13,2,1,0,17,1,;SB;FB;NB;A125;I500;n35;P0;B17;T1;X,NoError
14,2,5,14,3,1,20,20,1,;SB;FB;NB;A125;I500;n35;P20;B20;T1;X,NoError
15,2,5,15,1,1,-20,19,0,;SB;FB;NB;A125;I500;n35;P-20;B19;T1;X,SkipStim
16,2,5,16,4,1,50,17,1,;SB;FB;NB;A125;I500;n35;P50;B17;T1;X,NoError
17,2,5,17,0,1,-50,20,0,;SB;FB;NB;A125;I500;n35;P-50;B20;T1;X,NonAssignedResp
18,2,5,18,2,1,0,17,1,;SB;FB;NB;A125;I500;n35;P0;B17;T1;X,NoError
19,2,5,19,1,1,-20,19,0,;SB;FB;NB;A125;I500;n35;P-20;B19;T1;X,SkipStim
20,2,5,2,0,1,-50,18,0,;SB;FB;NB;A125;I500;n35;P-50;B18;T1;X,NonAssignedResp
21,2,5,4,3,1,20,19,1,;SB;FB;NB;A125;I500;n35;P20;B19;T1;X,NoError
22,2,5,12,2,1,0,19,1,;SB;FB;NB;A125;I500;n35;P0;B19;T1;X,NoError
23,2,5,15,1,1,-20,19,1,;SB;FB;NB;A125;I500;n35;P-20;B19;T1;X,NoError
24,2,5,17,0,1,-50,20,1,;SB;FB;NB;A125;I500;n35;P-50;B20;T1;X,NoError
25,2,5,19,1,1,-20,19,1,;SB;FB;NB;A125;I500;n35;P-20;B19;T1;X,NoError
26,2,5,2,0,1,-50,18,0,;SB;FB;NB;A125;I500;n35;P-50;B18;T1;X,SkipStim
27,2,5,2,0,1,-50,18,1,;SB;FB;NB;A125;I500;n35;P-50;B18;T1;X,NoError
