Trial,Block,Subject,Original_trial,Condition,Perturb_type,Perturb_size,Perturb_bip,Valid_trial,Message,Error
0,2,4,0,0,1,-50,19,0,;SB;FB;NB;A125;I500;n35;P-50;B19;T1;X,SkipStim
1,2,4,1,4,1,50,21,1,;SB;FB;NB;A125;I500;n35;P50;B21;T1;X,NoError
2,2,4,2,2,1,0,21,0,;SB;FB;NB;A125;I500;n35;P0;B21;T1;X,SkipStim
3,2,4,3,2,1,0,17,0,;SB;FB;NB;A125;I500;n35;P0;B17;T1;X,SkipStim
4,2,4,4,1,1,-20,21,1,;SB;FB;NB;A125;I500;n35;P-20;B21;T1;X,NoError
5,2,4,5,2,1,0,19,1,;SB;FB;NB;A125;I500;n35;P0;B19;T1;X,NoError
6,2,4,6,1,1,-20,21,0,;SB;FB;NB;A125;I500;n35;P-20;B21;T1;X,NonAssignedResp
7,2,4,7,0,1,-50,17,1,;SB;FB;NB;A125;I500;n35;P-50;B17;T1;X,NoError
8,2,4,8,1,1,-20,19,1,;SB;FB;NB;A125;I500;n35;P-20;B19;T1;X,NoError
9,2,4,9,4,1,50,21,1,;SB;FB;NB;A125;I500;n35;P50;B21;T1;X,NoError
10,2,4,10,1,1,-20,20,1,;SB;FB;NB;A125;I500;n35;P-20;B20;T1;X,NoError
11,2,4,11,0,1,-50,21,1,;SB;FB;NB;A125;I500;n35;P-50;B21;T1;X,NoError
12,2,4,12,0,1,-50,19,1,;SB;FB;NB;A125;I500;n35;P-50;B19;T1;X,NoError
13,2,4,13,3,1,20,19,0,;SB;FB;NB;A125;I500;n35;P20;B19;T1;X,NonAssignedResp
14,2,4,14,0,1,-50,21,1,;SB;FB;NB;A125;I500;n35;P-50;B21;T1;X,NoError
15,2,4,15,1,1,-20,18,1,;SB;FB;NB;A125;I500;n35;P-20;B18;T1;X,NoError
16,2,4,16,3,1,20,21,1,;SB;FB;NB;A125;I500;n35;P20;B21;T1;X,NoError
17,2,4,17,2,1,0,21,1,;SB;FB;NB;A125;I500;n35;P0;B21;T1;X,NoError
18,2,4,18,1,1,-20,21,0,;SB;FB;NB;A125;I500;n35;P-20;B21;T1;X,SkipStim
19,2,4,19,0,1,-50,18,1,;SB;FB;NB;A125;I500;n35;P-50;B18;T1;X,NoError
20,2,4,0,0,1,-50,19,1,;SB;FB;NB;A125;I500;n35;P-50;B19;T1;X,NoError
21,2,4,2,2,1,0,21,0,;SB;FB;NB;A125;I500;n35;P0;B21;T1;X,SkipStim
22,2,4,3,2,1,0,17,1,;SB;FB;NB;A125;I500;n35;P0;B17;T1;X,NoError
23,2,4,6,1,1,-20,21,1,;SB;FB;NB;A125;I500;n35;P-20;B21;T1;X,NoError
24,2,4,13,3,1,20,19,1,;SB;FB;NB;A125;I500;n35;P20;B19;T1;X,NoError
25,2,4,18,1,1,-20,21,1,;SB;FB;NB;A125;I500;n35;P-20;B21;T1;X,NoError
26,2,4,2,2,1,0,21,1,;SB;FB;NB;A125;I500;n35;P0;B21;T1;X,NoError
