Trial,Block,Subject,Original_trial,Condition,Perturb_type,Perturb_size,Perturb_bip,Valid_trial,Message,Error
0,1,5,0,3,1,20,17,1,;SB;FB;NB;A125;I500;n35;P20;B17;T1;X,NoError
1,1,5,1,0,1,-50,19,1,;SB;FB;NB;A125;I500;n35;P-50;B19;T1;X,NoError
2,1,5,2,4,1,50,21,1,;SB;FB;NB;A125;I500;n35;P50;B21;T1;X,NoError
3,1,5,3,1,1,-20,21,0,;SB;FB;NB;A125;I500;n35;P-20;B21;T1;X,SkipStim
4,1,5,4,1,1,-20,17,0,;SB;FB;NB;A125;I500;n35;P-20;B17;T1;X,SkipStim
5,1,5,5,3,1,20,18,1,;SB;FB;NB;A125;I500;n35;P20;B18;T1;X,NoError
6,1,5,6,2,1,0,17,1,;SB;FB;NB;A125;I500;n35;P0;B17;T1;X,NoError
7,1,5,7,0,1,-50,20,1,;SB;FB;NB;A125;I500;n35;P-50;B20;T1;X,NoError
8,1,5,8,2,1,0,20,1,;SB;FB;NB;A125;I500;n35;P0;B20;T1;X,NoError
9,1,5,9,4,1,50,20,0,;SB;FB;NB;A125;I500;n35;P50;B20;T1;X,SkipStim
10,1,5,10,2,1,0,20,0,;SB;FB;NB;A125;I500;n35;P0;B20;T1;X,SkipStim
11,1,5,11,4,1,50,18,1,;SB;FB;NB;A125;I500;n35;P50;B18;T1;X,NoError
12,1,5,12,4,1,50,21,1,;SB;FB;NB;A125;I500;n35;P50;B21;T1;X,NoError
13,1,5,13,2,1,0,17,0,;SB;FB;NB;A125;I500;n35;P0;B17;T1;X,NonAssignedResp
14,1,5,14,3,1,20,17,1,;SB;FB;NB;A125;I500;n35;P20;B17;T1;X,NoError
15,1,5,15,0,1,-50,19,0,;SB;FB;NB;A125;I500;n35;P-50;B19;T1;X,SkipStim
16,1,5,16,4,1,50,17,1,;SB;FB;NB;A125;I500;n35;P50;B17;T1;X,NoError
17,1,5,17,1,1,-20,21,1,;SB;FB;NB;A125;I500;n35;P-20;B21;T1;X,NoError
18,1,5,18,0,1,-50,19,0,;SB;FB;NB;A125;I500;n35;P-50;B19;T1;X,NonAssignedResp
19,1,5,19,4,1,50,18,1,;SB;FB;NB;A125;I500;n35;P50;B18;T1;X,NoError
20,1,5,3,1,1,-20,21,0,;SB;FB;NB;A125;I500;n35;P-20;B21;T1;X,SkipStim
21,1,5,4,1,1,-20,17,1,;SB;FB;NB;A125;I500;n35;P-20;B17;T1;X,NoError
22,1,5,9,4,1,50,20,1,;SB;FB;NB;A125;I500;n35;P50;B20;T1;X,NoError
23,1,5,10,2,1,0,20,1,;SB;FB;NB;A125;I500;n35;P0;B20;T1;X,NoError
24,1,5,13,2,1,0,17,0,;SB;FB;NB;A125;I500;n35;P0;B17;T1;X,NonAssignedResp
25,1,5,15,0,1,-50,19,0,;SB;FB;NB;A125;I500;n35;P-50;B19;T1;X,NonAssignedResp
26,1,5,18,0,1,-50,19,1,;SB;FB;NB;A125;I500;n35;P-50;B19;T1;X,NoError
27,1,5,3,1,1,-20,21,1,;SB;FB;NB;A125;I500;n35;P-20;B21;T1;X,NoError
28,1,5,13,2,1,0,17,1,;SB;FB;NB;A125;I500;n35;P0;B17;T1;X,NoError
29,1,5,15,0,1,-50,19,1,;SB;FB;NB;A125;I500;n35;P-50;B19;T1;X,NoError
