S 0 264546
R 0 264852
S 1 265046
R 1 265405
S 2 265546
R 2 265915
S 3 266046
R 3 266395
S 4 266546
R 4 266880
S 5 267046
R 5 267418
S 6 267546
S 7 268046
S 8 268546
R 6 268993
S 9 269046
R 7 269438
S 10 269546
R 8 269973
S 11 270046
R 9 270466
S 12 270546
R 10 270964
S 13 271046
R 11 271490
S 14 271546
R 12 271932
S 15 272046
R 13 272512
S 16 272546
R 14 273001
S 17 273046
R 15 273436
S 18 273496
R 16 273915
S 19 273996
R 17 274405
S 20 274496
R 18 274981
S 21 274996
S 22 275496
R 19 275981
S 23 275996
S 24 276496
S 25 276996
S 26 277496
R 20 277978
S 27 277996
R 21 278484
S 28 278496
S 29 278996
R 22 279481
S 30 279496
R 23 279970
S 31 279996
R 24 280424
S 32 280496
R 25 280993
S 33 280996
S 34 281496
R 26 281623
