Trial,Block,Subject,Original_trial,Condition,Perturb_type,Perturb_size,Perturb_bip,Valid_trial,Message,Error
0,2,10,0,3,1,20,19,1,;SB;FB;NB;A125;I500;n35;P20;B19;T1;X,NoError
1,2,10,1,2,1,0,17,1,;SB;FB;NB;A125;I500;n35;P0;B17;T1;X,NoError
2,2,10,2,4,1,50,20,1,;SB;FB;NB;A125;I500;n35;P50;B20;T1;X,NoError
3,2,10,3,1,1,-20,21,1,;SB;FB;NB;A125;I500;n35;P-20;B21;T1;X,NoError
4,2,10,4,3,1,20,18,1,;SB;FB;NB;A125;I500;n35;P20;B18;T1;X,NoError
5,2,10,5,2,1,0,21,1,;SB;FB;NB;A125;I500;n35;P0;B21;T1;X,NoError
6,2,10,6,1,1,-20,20,1,;SB;FB;NB;A125;I500;n35;P-20;B20;T1;X,NoError
7,2,10,7,4,1,50,19,1,;SB;FB;NB;A125;I500;n35;P50;B19;T1;X,NoError
8,2,10,8,4,1,50,20,1,;SB;FB;NB;A125;I500;n35;P50;B20;T1;X,NoError
9,2,10,9,4,1,50,18,1,;SB;FB;NB;A125;I500;n35;P50;B18;T1;X,NoError
10,2,10,10,1,1,-20,17,1,;SB;FB;NB;A125;I500;n35;P-20;B17;T1;X,NoError
11,2,10,11,1,1,-20,20,1,;SB;FB;NB;A125;I500;n35;P-20;B20;T1;X,NoError
12,2,10,12,2,1,0,17,1,;SB;FB;NB;A125;I500;n35;P0;B17;T1;X,NoError
13,2,10,13,0,1,-50,21,1,;SB;FB;NB;A125;I500;n35;P-50;B21;T1;X,NoError
14,2,10,14,1,1,-20,21,1,;SB;FB;NB;A125;I500;n35;P-20;B21;T1;X,NoError
15,2,10,15,2,1,0,19,1,;SB;FB;NB;A125;I500;n35;P0;B19;T1;X,NoError
16,2,10,16,2,1,0,17,1,;SB;FB;NB;A125;I500;n35;P0;B17;T1;X,NoError
17,2,10,17,2,1,0,21,1,;SB;FB;NB;A125;I500;n35;P0;B21;T1;X,NoError
18,2,10,18,4,1,50,20,1,;SB;FB;NB;A125;I500;n35;P50;B20;T1;X,NoError
19,2,10,19,2,1,0,18,0,;SB;FB;NB;A125;I500;n35;P0;B18;T1;X,SkipStim
20,2,10,19,2,1,0,18,1,;SB;FB;NB;A125;I500;n35;P0;B18;T1;X,NoError
