S 0 1659210
R 0 1659693
S 1 1659710
R 1 1660176
S 2 1660210
R 2 1660678
S 3 1660710
R 3 1661164
S 4 1661210
R 4 1661650
S 5 1661710
R 5 1662150
S 6 1662210
R 6 1662683
S 7 1662710
R 7 1663171
S 8 1663210
R 8 1663593
S 9 1663710
R 9 1664125
S 10 1664210
R 10 1664631
S 11 1664710
R 11 1665164
S 12 1665210
R 12 1665658
S 13 1665710
R 13 1666184
S 14 1666210
R 14 1666696
S 15 1666710
R 15 1667166
S 16 1667210
R 16 1667687
S 17 1667710
R 17 1668207
S 18 1668210
R 18 1668692
S 19 1668710
R 19 1669180
S 20 1669190
R 20 1669659
S 21 1669690
R 21 1670161
S 22 1670190
R 22 1670647
S 23 1670690
R 23 1671140
S 24 1671190
R 24 1671664
S 25 1671690
R 25 1672159
S 26 1672190
R 26 1672659
S 27 1672690
R 27 1673166
S 28 1673190
R 28 1673659
S 29 1673690
R 29 1674158
S 30 1674190
R 30 1674657
S 31 1674690
R 31 1675128
S 32 1675190
R 32 1675641
S 33 1675691
R 33 1676130
S 34 1676191
