Trial,Block,Subject,Original_trial,Condition,Perturb_type,Perturb_size,Perturb_bip,Valid_trial,Message,Error
0,1,9,0,1,0,0,21,1,;SB;FB;NB;A125;I500;n35;P0;B21;T0;X,NoError
1,1,9,1,0,0,-20,17,1,;SB;FB;NB;A125;I500;n35;P-20;B17;T0;X,NoError
2,1,9,2,1,0,0,18,1,;SB;FB;NB;A125;I500;n35;P0;B18;T0;X,NoError
3,1,9,3,4,1,0,21,1,;SB;FB;NB;A125;I500;n35;P0;B21;T1;X,NoError
4,1,9,4,5,1,20,21,1,;SB;FB;NB;A125;I500;n35;P20;B21;T1;X,NoError
5,1,9,5,2,0,20,20,1,;SB;FB;NB;A125;I500;n35;P20;B20;T0;X,NoError
6,1,9,6,5,1,20,19,1,;SB;FB;NB;A125;I500;n35;P20;B19;T1;X,NoError
7,1,9,7,5,1,20,19,1,;SB;FB;NB;A125;I500;n35;P20;B19;T1;X,NoError
8,1,9,8,3,1,-20,17,1,;SB;FB;NB;A125;I500;n35;P-20;B17;T1;X,NoError
9,1,9,9,2,0,20,19,1,;SB;FB;NB;A125;I500;n35;P20;B19;T0;X,NoError
10,1,9,10,4,1,0,17,0,;SB;FB;NB;A125;I500;n35;P0;B17;T1;X,SkipStim
11,1,9,11,4,1,0,20,1,;SB;FB;NB;A125;I500;n35;P0;B20;T1;X,NoError
12,1,9,12,2,0,20,20,1,;SB;FB;NB;A125;I500;n35;P20;B20;T0;X,NoError
13,1,9,13,3,1,-20,19,1,;SB;FB;NB;A125;I500;n35;P-20;B19;T1;X,NoError
14,1,9,14,4,1,0,19,1,;SB;FB;NB;A125;I500;n35;P0;B19;T1;X,NoError
15,1,9,15,1,0,0,21,1,;SB;FB;NB;A125;I500;n35;P0;B21;T0;X,NoError
16,1,9,16,2,0,20,18,1,;SB;FB;NB;A125;I500;n35;P20;B18;T0;X,NoError
17,1,9,17,5,1,20,20,1,;SB;FB;NB;A125;I500;n35;P20;B20;T1;X,NoError
18,1,9,18,0,0,-20,18,1,;SB;FB;NB;A125;I500;n35;P-20;B18;T0;X,NoError
19,1,9,19,3,1,-20,20,1,;SB;FB;NB;A125;I500;n35;P-20;B20;T1;X,NoError
20,1,9,20,1,0,0,20,1,;SB;FB;NB;A125;I500;n35;P0;B20;T0;X,NoError
21,1,9,21,3,1,-20,19,1,;SB;FB;NB;A125;I500;n35;P-20;B19;T1;X,NoError
22,1,9,22,1,0,0,17,1,;SB;FB;NB;A125;I500;n35;P0;B17;T0;X,NoError
23,1,9,23,2,0,20,19,1,;SB;FB;NB;A125;I500;n35;P20;B19;T0;X,NoError
24,1,9,10,4,1,0,17,1,;SB;FB;NB;A125;I500;n35;P0;B17;T1;X,NoError
