Trial,Block,Subject,Original_trial,Condition,Perturb_type,Perturb_size,Perturb_bip,Valid_trial,Message,Error
0,1,13,0,3,1,-20,18,1,;SB;FB;NB;A125;I500;n35;P-20;B18;T1;X,NoError
1,1,13,1,5,1,20,17,1,;SB;FB;NB;A125;I500;n35;P20;B17;T1;X,NoError
2,1,13,2,3,1,-20,19,1,;SB;FB;NB;A125;I500;n35;P-20;B19;T1;X,NoError
3,1,13,3,4,1,0,18,1,;SB;FB;NB;A125;I500;n35;P0;B18;T1;X,NoError
4,1,13,4,3,1,-20,20,0,;SB;FB;NB;A125;I500;n35;P-20;B20;T1;X,SkipStim
5,1,13,5,2,0,20,18,1,;SB;FB;NB;A125;I500;n35;P20;B18;T0;X,NoError
6,1,13,6,3,1,-20,19,1,;SB;FB;NB;A125;I500;n35;P-20;B19;T1;X,NoError
7,1,13,7,0,0,-20,21,1,;SB;FB;NB;A125;I500;n35;P-20;B21;T0;X,NoError
8,1,13,8,4,1,0,19,0,;SB;FB;NB;A125;I500;n35;P0;B19;T1;X,NonAssignedResp
9,1,13,9,4,1,0,17,1,;SB;FB;NB;A125;I500;n35;P0;B17;T1;X,NoError
10,1,13,10,0,0,-20,19,0,;SB;FB;NB;A125;I500;n35;P-20;B19;T0;X,NonAssignedResp
11,1,13,11,4,1,0,17,1,;SB;FB;NB;A125;I500;n35;P0;B17;T1;X,NoError
12,1,13,12,0,0,-20,21,0,;SB;FB;NB;A125;I500;n35;P-20;B21;T0;X,NonAssignedResp
13,1,13,13,5,1,20,19,0,;SB;FB;NB;A125;I500;n35;P20;B19;T1;X,NonAssignedResp
14,1,13,14,0,0,-20,17,1,;SB;FB;NB;A125;I500;n35;P-20;B17;T0;X,NoError
15,1,13,15,0,0,-20,18,1,;SB;FB;NB;A125;I500;n35;P-20;B18;T0;X,NoError
16,1,13,16,5,1,20,20,0,;SB;FB;NB;A125;I500;n35;P20;B20;T1;X,NonAssignedResp
17,1,13,17,3,1,-20,17,1,;SB;FB;NB;A125;I500;n35;P-20;B17;T1;X,NoError
18,1,13,18,3,1,-20,20,1,;SB;FB;NB;A125;I500;n35;P-20;B20;T1;X,NoError
19,1,13,19,5,1,20,20,1,;SB;FB;NB;A125;I500;n35;P20;B20;T1;X,NoError
20,1,13,20,5,1,20,17,1,;SB;FB;NB;A125;I500;n35;P20;B17;T1;X,NoError
21,1,13,21,2,0,20,21,0,;SB;FB;NB;A125;I500;n35;P20;B21;T0;X,NonAssignedResp
22,1,13,22,2,0,20,20,0,;SB;FB;NB;A125;I500;n35;P20;B20;T0;X,NonAssignedResp
23,1,13,23,1,0,0,20,1,;SB;FB;NB;A125;I500;n35;P0;B20;T0;X,NoError
24,1,13,4,3,1,-20,20,1,;SB;FB;NB;A125;I500;n35;P-20;B20;T1;X,NoError
25,1,13,8,4,1,0,19,1,;SB;FB;NB;A125;I500;n35;P0;B19;T1;X,NoError
26,1,13,10,0,0,-20,19,1,;SB;FB;NB;A125;I500;n35;P-20;B19;T0;X,NoError
27,1,13,12,0,0,-20,21,0,;SB;FB;NB;A125;I500;n35;P-20;B21;T0;X,NonAssignedResp
28,1,13,13,5,1,20,19,0,;SB;FB;NB;A125;I500;n35;P20;B19;T1;X,NonAssignedResp
29,1,13,16,5,1,20,20,1,;SB;FB;NB;A125;I500;n35;P20;B20;T1;X,NoError
30,1,13,21,2,0,20,21,1,;SB;FB;NB;A125;I500;n35;P20;B21;T0;X,NoError
31,1,13,22,2,0,20,20,0,;SB;FB;NB;A125;I500;n35;P20;B20;T0;X,NonAssignedResp
32,1,13,12,0,0,-20,21,1,;SB;FB;NB;A125;I500;n35;P-20;B21;T0;X,NoError
33,1,13,13,5,1,20,19,1,;SB;FB;NB;A125;I500;n35;P20;B19;T1;X,NoError
34,1,13,22,2,0,20,20,0,;SB;FB;NB;A125;I500;n35;P20;B20;T0;X,NonAssignedResp
35,1,13,22,2,0,20,20,1,;SB;FB;NB;A125;I500;n35;P20;B20;T0;X,NoError
