Trial,Block,Subject,Original_trial,Condition,Perturb_type,Perturb_size,Perturb_bip,Valid_trial,Message,Error
0,2,4,0,0,0,-20,20,0,;SB;FB;NB;A125;I500;n35;P-20;B20;T0;X,NonAssignedResp
1,2,4,1,2,0,20,19,0,;SB;FB;NB;A125;I500;n35;P20;B19;T0;X,SkipStim
2,2,4,2,4,1,0,19,1,;SB;FB;NB;A125;I500;n35;P0;B19;T1;X,NoError
3,2,4,3,5,1,20,20,0,;SB;FB;NB;A125;I500;n35;P20;B20;T1;X,SkipStim
4,2,4,4,4,1,0,18,1,;SB;FB;NB;A125;I500;n35;P0;B18;T1;X,NoError
5,2,4,5,5,1,20,21,1,;SB;FB;NB;A125;I500;n35;P20;B21;T1;X,NoError
6,2,4,6,1,0,0,18,1,;SB;FB;NB;A125;I500;n35;P0;B18;T0;X,NoError
7,2,4,7,3,1,-20,21,0,;SB;FB;NB;A125;I500;n35;P-20;B21;T1;X,SkipStim
8,2,4,8,2,0,20,17,1,;SB;FB;NB;A125;I500;n35;P20;B17;T0;X,NoError
9,2,4,9,5,1,20,17,1,;SB;FB;NB;A125;I500;n35;P20;B17;T1;X,NoError
10,2,4,10,2,0,20,17,0,;SB;FB;NB;A125;I500;n35;P20;B17;T0;X,NonAssignedResp
11,2,4,11,3,1,-20,20,1,;SB;FB;NB;A125;I500;n35;P-20;B20;T1;X,NoError
12,2,4,12,1,0,0,20,1,;SB;FB;NB;A125;I500;n35;P0;B20;T0;X,NoError
13,2,4,13,2,0,20,19,0,;SB;FB;NB;A125;I500;n35;P20;B19;T0;X,NonAssignedResp
14,2,4,14,3,1,-20,21,1,;SB;FB;NB;A125;I500;n35;P-20;B21;T1;X,NoError
15,2,4,15,5,1,20,19,1,;SB;FB;NB;A125;I500;n35;P20;B19;T1;X,NoError
16,2,4,16,3,1,-20,21,1,;SB;FB;NB;A125;I500;n35;P-20;B21;T1;X,NoError
17,2,4,17,0,0,-20,17,1,;SB;FB;NB;A125;I500;n35;P-20;B17;T0;X,NoError
18,2,4,18,1,0,0,20,0,;SB;FB;NB;A125;I500;n35;P0;B20;T0;X,NonAssignedResp
19,2,4,19,5,1,20,21,1,;SB;FB;NB;A125;I500;n35;P20;B21;T1;X,NoError
20,2,4,20,3,1,-20,19,0,;SB;FB;NB;A125;I500;n35;P-20;B19;T1;X,NonAssignedResp
21,2,4,21,3,1,-20,18,1,;SB;FB;NB;A125;I500;n35;P-20;B18;T1;X,NoError
22,2,4,22,2,0,20,20,0,;SB;FB;NB;A125;I500;n35;P20;B20;T0;X,NonAssignedResp
23,2,4,23,3,1,-20,21,1,;SB;FB;NB;A125;I500;n35;P-20;B21;T1;X,NoError
24,2,4,0,0,0,-20,20,1,;SB;FB;NB;A125;I500;n35;P-20;B20;T0;X,NoError
25,2,4,1,2,0,20,19,0,;SB;FB;NB;A125;I500;n35;P20;B19;T0;X,NonAssignedResp
26,2,4,3,5,1,20,20,0,;SB;FB;NB;A125;I500;n35;P20;B20;T1;X,NonAssignedResp
27,2,4,7,3,1,-20,21,1,;SB;FB;NB;A125;I500;n35;P-20;B21;T1;X,NoError
28,2,4,10,2,0,20,17,0,;SB;FB;NB;A125;I500;n35;P20;B17;T0;X,NonAssignedResp
29,2,4,13,2,0,20,19,0,;SB;FB;NB;A125;I500;n35;P20;B19;T0;X,NonAssignedResp
30,2,4,18,1,0,0,20,0,;SB;FB;NB;A125;I500;n35;P0;B20;T0;X,NonAssignedResp
31,2,4,20,3,1,-20,19,0,;SB;FB;NB;A125;I500;n35;P-20;B19;T1;X,SkipStim
32,2,4,22,2,0,20,20,1,;SB;FB;NB;A125;I500;n35;P20;B20;T0;X,NoError
33,2,4,1,2,0,20,19,1,;SB;FB;NB;A125;I500;n35;P20;B19;T0;X,NoError
34,2,4,3,5,1,20,20,1,;SB;FB;NB;A125;I500;n35;P20;B20;T1;X,NoError
35,2,4,10,2,0,20,17,1,;SB;FB;NB;A125;I500;n35;P20;B17;T0;X,NoError
36,2,4,13,2,0,20,19,1,;SB;FB;NB;A125;I500;n35;P20;B19;T0;X,NoError
37,2,4,18,1,0,0,20,1,;SB;FB;NB;A125;I500;n35;P0;B20;T0;X,NoError
38,2,4,20,3,1,-20,19,1,;SB;FB;NB;A125;I500;n35;P-20;B19;T1;X,NoError
