S 0 1234739
S 1 1235239
S 2 1235739
R 0 1235772
S 3 1236239
R 1 1236265
S 4 1236739
R 2 1236756
S 5 1237239
R 3 1237249
S 6 1237739
R 4 1237753
S 7 1238239
R 5 1238255
S 8 1238739
R 6 1238757
S 9 1239239
R 7 1239246
S 10 1239739
R 8 1239743
R 9 1240231
S 11 1240239
R 10 1240722
S 12 1240739
S 13 1241239
R 11 1241249
R 12 1241738
S 14 1241739
S 15 1242240
R 13 1242241
S 16 1242740
R 14 1242743
S 17 1243240
R 15 1243247
R 16 1243714
S 18 1243740
S 19 1244240
R 17 1244243
R 18 1244733
S 20 1244740
R 19 1245236
S 21 1245240
R 20 1245732
S 22 1245740
R 21 1246221
S 23 1246240
R 22 1246739
S 24 1246740
R 23 1247230
S 25 1247240
R 24 1247721
S 26 1247740
R 25 1248223
S 27 1248240
S 28 1248740
R 26 1248750
S 29 1249240
R 27 1249247
R 28 1249732
S 30 1249740
R 29 1250233
S 31 1250240
S 32 1250740
R 30 1250746
R 31 1251229
S 33 1251240
R 32 1251730
S 34 1251740
