S 0 378638
S 1 379138
R 0 379490
S 2 379638
R 1 380027
S 3 380138
R 2 380565
S 4 380638
R 3 381052
S 5 381138
R 4 381534
S 6 381638
R 5 382041
S 7 382138
R 6 382550
S 8 382638
R 7 383065
S 9 383138
R 8 383576
S 10 383638
R 9 384095
S 11 384138
R 10 384596
S 12 384638
R 11 385095
S 13 385138
R 12 385613
S 14 385638
R 13 386121
S 15 386138
R 14 386625
S 16 386638
S 17 387088
R 15 387112
S 18 387538
R 16 387564
R 17 387946
S 19 387988
R 18 388410
S 20 388438
S 21 388888
R 19 388905
R 20 389297
S 22 389338
R 21 389664
S 23 389788
R 22 390136
S 24 390238
R 23 390596
S 25 390688
R 24 391078
S 26 391138
R 25 391537
S 27 391588
R 26 391949
S 28 392038
R 27 392417
S 29 392488
R 28 392832
S 30 392938
R 29 393312
S 31 393388
R 30 393819
S 32 393838
R 31 394255
S 33 394288
R 32 394705
S 34 394738
