S 0 770925
S 1 771425
R 0 771495
R 1 771920
S 2 771926
R 2 772342
S 3 772426
R 3 772899
S 4 772926
R 4 773417
S 5 773426
R 5 773908
S 6 773926
R 6 774405
S 7 774426
S 8 774926
R 7 775420
S 9 775426
R 8 775829
S 10 775926
R 9 776384
S 11 776426
R 10 776891
S 12 776926
R 11 777379
S 13 777426
R 12 777793
S 14 777926
R 13 778286
S 15 778426
R 14 778730
S 16 778926
R 15 779264
S 17 779426
R 16 779762
S 18 779926
R 17 780291
S 19 780426
R 18 780827
S 20 780876
R 19 781198
S 21 781376
R 20 781816
S 22 781876
R 21 782346
S 23 782376
R 22 782858
S 24 782876
S 25 783376
R 23 783399
R 24 783869
S 26 783876
R 25 784370
S 27 784376
R 26 784823
S 28 784876
R 27 785354
S 29 785376
R 28 785844
S 30 785876
S 31 786376
S 32 786876
R 29 787312
S 33 787376
R 30 787775
S 34 787876
