S 0 1029186
R 0 1029665
S 1 1029686
R 1 1030136
S 2 1030187
R 2 1030640
S 3 1030687
R 3 1031183
S 4 1031187
R 4 1031675
S 5 1031687
R 5 1032172
S 6 1032187
R 6 1032655
S 7 1032687
R 7 1033148
S 8 1033187
R 8 1033683
S 9 1033687
R 9 1034174
S 10 1034187
R 10 1034649
S 11 1034687
R 11 1035160
S 12 1035187
R 12 1035662
S 13 1035687
R 13 1036137
S 14 1036187
S 15 1036687
R 14 1036690
R 15 1037179
S 16 1037187
S 17 1037687
R 16 1037689
R 17 1038149
S 18 1038237
R 18 1038731
S 19 1038737
S 20 1039237
R 19 1039240
R 20 1039728
S 21 1039737
R 21 1040200
S 22 1040237
R 22 1040689
S 23 1040737
S 24 1041238
R 23 1041247
R 24 1041732
S 25 1041738
R 25 1042223
S 26 1042238
R 26 1042727
S 27 1042738
R 27 1043223
S 28 1043238
R 28 1043700
S 29 1043738
R 29 1044231
S 30 1044238
R 30 1044730
S 31 1044738
R 31 1045223
S 32 1045238
R 32 1045716
S 33 1045738
R 33 1046216
S 34 1046238
