S 0 1627047
S 1 1627547
R 0 1627941
S 2 1628047
R 1 1628455
S 3 1628547
R 2 1628991
S 4 1629047
R 3 1629477
S 5 1629547
R 4 1629961
S 6 1630047
R 5 1630409
S 7 1630547
R 6 1630918
S 8 1631047
R 7 1631446
S 9 1631547
R 8 1631931
S 10 1632047
R 9 1632399
S 11 1632547
R 10 1632886
S 12 1633047
R 11 1633443
S 13 1633547
R 12 1634003
S 14 1634048
R 13 1634470
S 15 1634548
R 14 1634953
S 16 1635048
R 15 1635502
S 17 1635548
R 16 1636012
S 18 1636098
R 17 1636464
S 19 1636648
R 18 1636974
S 20 1637198
R 19 1637513
S 21 1637748
R 20 1638069
S 22 1638298
R 21 1638623
S 23 1638848
R 22 1639145
S 24 1639398
R 23 1639698
S 25 1639948
R 24 1640282
S 26 1640498
R 25 1640782
S 27 1641048
R 26 1641346
S 28 1641598
R 27 1641862
S 29 1642148
R 28 1642445
S 30 1642698
R 29 1642940
S 31 1643248
R 30 1643482
S 32 1643798
R 31 1644059
S 33 1644348
R 32 1644583
S 34 1644898
R 33 1645130
