Trial,Block,Subject,Original_trial,Condition,Perturb_type,Perturb_size,Perturb_bip,Valid_trial,Message,Error
0,0,14,0,2,0,50,19,1,;SB;FB;NB;A125;I500;n35;P50;B19;T0;X,NoError
1,0,14,1,3,1,-50,20,1,;SB;FB;NB;A125;I500;n35;P-50;B20;T1;X,NoError
2,0,14,2,2,0,50,20,1,;SB;FB;NB;A125;I500;n35;P50;B20;T0;X,NoError
3,0,14,3,1,0,0,21,1,;SB;FB;NB;A125;I500;n35;P0;B21;T0;X,NoError
4,0,14,4,4,1,0,20,1,;SB;FB;NB;A125;I500;n35;P0;B20;T1;X,NoError
5,0,14,5,3,1,-50,20,1,;SB;FB;NB;A125;I500;n35;P-50;B20;T1;X,NoError
6,0,14,6,1,0,0,19,0,;SB;FB;NB;A125;I500;n35;P0;B19;T0;X,NonAssignedResp
7,0,14,7,5,1,50,17,0,;SB;FB;NB;A125;I500;n35;P50;B17;T1;X,NonAssignedResp
8,0,14,8,5,1,50,18,0,;SB;FB;NB;A125;I500;n35;P50;B18;T1;X,NonAssignedResp
9,0,14,9,1,0,0,21,1,;SB;FB;NB;A125;I500;n35;P0;B21;T0;X,NoError
10,0,14,10,5,1,50,20,1,;SB;FB;NB;A125;I500;n35;P50;B20;T1;X,NoError
11,0,14,11,0,0,-50,19,1,;SB;FB;NB;A125;I500;n35;P-50;B19;T0;X,NoError
12,0,14,12,1,0,0,19,1,;SB;FB;NB;A125;I500;n35;P0;B19;T0;X,NoError
13,0,14,13,0,0,-50,21,1,;SB;FB;NB;A125;I500;n35;P-50;B21;T0;X,NoError
14,0,14,14,0,0,-50,19,1,;SB;FB;NB;A125;I500;n35;P-50;B19;T0;X,NoError
15,0,14,15,1,0,0,21,1,;SB;FB;NB;A125;I500;n35;P0;B21;T0;X,NoError
16,0,14,16,2,0,50,17,1,;SB;FB;NB;A125;I500;n35;P50;B17;T0;X,NoError
17,0,14,17,1,0,0,20,1,;SB;FB;NB;A125;I500;n35;P0;B20;T0;X,NoError
18,0,14,18,4,1,0,21,1,;SB;FB;NB;A125;I500;n35;P0;B21;T1;X,NoError
19,0,14,19,0,0,-50,19,1,;SB;FB;NB;A125;I500;n35;P-50;B19;T0;X,NoError
20,0,14,20,1,0,0,18,1,;SB;FB;NB;A125;I500;n35;P0;B18;T0;X,NoError
21,0,14,21,0,0,-50,17,1,;SB;FB;NB;A125;I500;n35;P-50;B17;T0;X,NoError
22,0,14,22,4,1,0,18,0,;SB;FB;NB;A125;I500;n35;P0;B18;T1;X,SkipStim
23,0,14,23,3,1,-50,20,1,;SB;FB;NB;A125;I500;n35;P-50;B20;T1;X,NoError
24,0,14,6,1,0,0,19,1,;SB;FB;NB;A125;I500;n35;P0;B19;T0;X,NoError
25,0,14,7,5,1,50,17,1,;SB;FB;NB;A125;I500;n35;P50;B17;T1;X,NoError
26,0,14,8,5,1,50,18,1,;SB;FB;NB;A125;I500;n35;P50;B18;T1;X,NoError
27,0,14,22,4,1,0,18,0,;SB;FB;NB;A125;I500;n35;P0;B18;T1;X,NonAssignedResp
28,0,14,22,4,1,0,18,1,;SB;FB;NB;A125;I500;n35;P0;B18;T1;X,NoError
