Trial,Block,Subject,Original_trial,Condition,Perturb_type,Perturb_size,Perturb_bip,Valid_trial,Message,Error
0,2,14,0,4,1,0,18,1,;SB;FB;NB;A125;I500;n35;P0;B18;T1;X,NoError
1,2,14,1,5,1,50,21,1,;SB;FB;NB;A125;I500;n35;P50;B21;T1;X,NoError
2,2,14,2,3,1,-50,19,1,;SB;FB;NB;A125;I500;n35;P-50;B19;T1;X,NoError
3,2,14,3,5,1,50,20,1,;SB;FB;NB;A125;I500;n35;P50;B20;T1;X,NoError
4,2,14,4,3,1,-50,17,1,;SB;FB;NB;A125;I500;n35;P-50;B17;T1;X,NoError
5,2,14,5,2,0,50,19,1,;SB;FB;NB;A125;I500;n35;P50;B19;T0;X,NoError
6,2,14,6,2,0,50,17,1,;SB;FB;NB;A125;I500;n35;P50;B17;T0;X,NoError
7,2,14,7,3,1,-50,18,1,;SB;FB;NB;A125;I500;n35;P-50;B18;T1;X,NoError
8,2,14,8,0,0,-50,18,0,;SB;FB;NB;A125;I500;n35;P-50;B18;T0;X,NonAssignedResp
9,2,14,9,1,0,0,19,1,;SB;FB;NB;A125;I500;n35;P0;B19;T0;X,NoError
10,2,14,10,2,0,50,18,1,;SB;FB;NB;A125;I500;n35;P50;B18;T0;X,NoError
11,2,14,11,4,1,0,20,1,;SB;FB;NB;A125;I500;n35;P0;B20;T1;X,NoError
12,2,14,12,0,0,-50,20,1,;SB;FB;NB;A125;I500;n35;P-50;B20;T0;X,NoError
13,2,14,13,5,1,50,18,1,;SB;FB;NB;A125;I500;n35;P50;B18;T1;X,NoError
14,2,14,14,4,1,0,18,1,;SB;FB;NB;A125;I500;n35;P0;B18;T1;X,NoError
15,2,14,15,2,0,50,18,1,;SB;FB;NB;A125;I500;n35;P50;B18;T0;X,NoError
16,2,14,16,2,0,50,19,1,;SB;FB;NB;A125;I500;n35;P50;B19;T0;X,NoError
17,2,14,17,3,1,-50,18,1,;SB;FB;NB;A125;I500;n35;P-50;B18;T1;X,NoError
18,2,14,18,2,0,50,21,1,;SB;FB;NB;A125;I500;n35;P50;B21;T0;X,NoError
19,2,14,19,5,1,50,20,1,;SB;FB;NB;A125;I500;n35;P50;B20;T1;X,NoError
20,2,14,20,2,0,50,20,1,;SB;FB;NB;A125;I500;n35;P50;B20;T0;X,NoError
21,2,14,21,4,1,0,17,1,;SB;FB;NB;A125;I500;n35;P0;B17;T1;X,NoError
22,2,14,22,4,1,0,17,0,;SB;FB;NB;A125;I500;n35;P0;B17;T1;X,NonAssignedResp
23,2,14,23,5,1,50,19,1,;SB;FB;NB;A125;I500;n35;P50;B19;T1;X,NoError
24,2,14,8,0,0,-50,18,1,;SB;FB;NB;A125;I500;n35;P-50;B18;T0;X,NoError
25,2,14,22,4,1,0,17,1,;SB;FB;NB;A125;I500;n35;P0;B17;T1;X,NoError
