S 0 63266
R 0 63717
S 1 63766
R 1 64233
S 2 64266
R 2 64718
S 3 64766
R 3 65234
S 4 65266
R 4 65741
S 5 65766
R 5 66246
S 6 66266
R 6 66731
S 7 66766
R 7 67222
S 8 67266
R 8 67717
S 9 67766
R 9 68205
S 10 68267
R 10 68733
S 11 68767
R 11 69238
S 12 69267
R 12 69732
S 13 69767
R 13 70233
S 14 70267
R 14 70735
S 15 70767
R 15 71211
S 16 71267
R 16 71709
S 17 71767
S 18 72217
R 17 72223
R 18 72663
S 19 72717
R 19 73209
S 20 73217
R 20 73688
S 21 73717
R 21 74170
S 22 74217
R 22 74658
S 23 74717
R 23 75175
S 24 75217
R 24 75694
S 25 75717
R 25 76191
S 26 76217
R 26 76706
S 27 76717
R 27 77193
S 28 77217
R 28 77690
S 29 77717
R 29 78201
S 30 78217
R 30 78698
S 31 78717
R 31 79197
S 32 79217
R 32 79714
S 33 79717
R 33 80210
S 34 80217
