Trial,Block,Subject,Original_trial,Condition,Perturb_type,Perturb_size,Perturb_bip,Valid_trial,Message,Error
0,2,6,0,4,1,0,18,1,;SB;FB;NB;A125;I500;n35;P0;B18;T1;X,NoError
1,2,6,1,4,1,0,20,1,;SB;FB;NB;A125;I500;n35;P0;B20;T1;X,NoError
2,2,6,2,1,0,0,21,1,;SB;FB;NB;A125;I500;n35;P0;B21;T0;X,NoError
3,2,6,3,2,0,50,18,1,;SB;FB;NB;A125;I500;n35;P50;B18;T0;X,NoError
4,2,6,4,4,1,0,21,1,;SB;FB;NB;A125;I500;n35;P0;B21;T1;X,NoError
5,2,6,5,0,0,-50,21,1,;SB;FB;NB;A125;I500;n35;P-50;B21;T0;X,NoError
6,2,6,6,5,1,50,18,1,;SB;FB;NB;A125;I500;n35;P50;B18;T1;X,NoError
7,2,6,7,5,1,50,17,1,;SB;FB;NB;A125;I500;n35;P50;B17;T1;X,NoError
8,2,6,8,2,0,50,21,1,;SB;FB;NB;A125;I500;n35;P50;B21;T0;X,NoError
9,2,6,9,3,1,-50,21,1,;SB;FB;NB;A125;I500;n35;P-50;B21;T1;X,NoError
10,2,6,10,5,1,50,20,1,;SB;FB;NB;A125;I500;n35;P50;B20;T1;X,NoError
11,2,6,11,4,1,0,18,1,;SB;FB;NB;A125;I500;n35;P0;B18;T1;X,NoError
12,2,6,12,3,1,-50,17,1,;SB;FB;NB;A125;I500;n35;P-50;B17;T1;X,NoError
13,2,6,13,1,0,0,21,1,;SB;FB;NB;A125;I500;n35;P0;B21;T0;X,NoError
14,2,6,14,0,0,-50,21,1,;SB;FB;NB;A125;I500;n35;P-50;B21;T0;X,NoError
15,2,6,15,1,0,0,18,1,;SB;FB;NB;A125;I500;n35;P0;B18;T0;X,NoError
16,2,6,16,5,1,50,19,0,;SB;FB;NB;A125;I500;n35;P50;B19;T1;X,SkipStim
17,2,6,17,3,1,-50,20,1,;SB;FB;NB;A125;I500;n35;P-50;B20;T1;X,NoError
18,2,6,18,1,0,0,19,0,;SB;FB;NB;A125;I500;n35;P0;B19;T0;X,SkipStim
19,2,6,19,0,0,-50,18,0,;SB;FB;NB;A125;I500;n35;P-50;B18;T0;X,SkipStim
20,2,6,20,0,0,-50,19,1,;SB;FB;NB;A125;I500;n35;P-50;B19;T0;X,NoError
21,2,6,21,0,0,-50,19,0,;SB;FB;NB;A125;I500;n35;P-50;B19;T0;X,SkipStim
22,2,6,22,2,0,50,19,1,;SB;FB;NB;A125;I500;n35;P50;B19;T0;X,NoError
23,2,6,23,0,0,-50,17,0,;SB;FB;NB;A125;I500;n35;P-50;B17;T0;X,NonAssignedResp
24,2,6,16,5,1,50,19,0,;SB;FB;NB;A125;I500;n35;P50;B19;T1;X,NonAssignedResp
25,2,6,18,1,0,0,19,0,;SB;FB;NB;A125;I500;n35;P0;B19;T0;X,SkipStim
26,2,6,19,0,0,-50,18,1,;SB;FB;NB;A125;I500;n35;P-50;B18;T0;X,NoError
27,2,6,21,0,0,-50,19,1,;SB;FB;NB;A125;I500;n35;P-50;B19;T0;X,NoError
28,2,6,23,0,0,-50,17,0,;SB;FB;NB;A125;I500;n35;P-50;B17;T0;X,NonAssignedResp
29,2,6,16,5,1,50,19,0,;SB;FB;NB;A125;I500;n35;P50;B19;T1;X,SkipStim
30,2,6,18,1,0,0,19,0,;SB;FB;NB;A125;I500;n35;P0;B19;T0;X,SkipStim
31,2,6,23,0,0,-50,17,1,;SB;FB;NB;A125;I500;n35;P-50;B17;T0;X,NoError
32,2,6,16,5,1,50,19,0,;SB;FB;NB;A125;I500;n35;P50;B19;T1;X,SkipStim
33,2,6,18,1,0,0,19,1,;SB;FB;NB;A125;I500;n35;P0;B19;T0;X,NoError
34,2,6,16,5,1,50,19,0,;SB;FB;NB;A125;I500;n35;P50;B19;T1;X,NonAssignedResp
35,2,6,16,5,1,50,19,1,;SB;FB;NB;A125;I500;n35;P50;B19;T1;X,NoError
