S 0 490342
S 1 490842
R 0 491318
S 2 491342
R 1 491836
S 3 491842
R 2 492319
S 4 492342
R 3 492813
S 5 492843
R 4 493324
S 6 493343
R 5 493842
S 7 493843
R 6 494331
S 8 494343
R 7 494814
S 9 494843
R 8 495333
S 10 495343
R 9 495811
S 11 495843
R 10 496331
S 12 496343
R 11 496824
S 13 496843
R 12 497313
S 14 497343
R 13 497831
S 15 497843
R 14 498327
S 16 498343
R 15 498828
S 17 498843
R 16 499295
S 18 499343
R 17 499832
S 19 499843
S 20 500343
R 18 500343
R 19 500823
S 21 500843
R 20 501324
S 22 501343
R 21 501830
S 23 501843
R 22 502338
S 24 502343
R 23 502832
S 25 502843
R 24 503316
S 26 503343
R 25 503819
S 27 503843
S 28 504343
R 26 504346
R 27 504826
S 29 504843
R 28 505329
S 30 505344
R 29 505826
S 31 505844
R 30 506308
S 32 506344
S 33 506844
R 31 506846
S 34 507344
R 32 507360
