S 0 1638586
R 0 1639069
S 1 1639086
R 1 1639554
S 2 1639586
R 2 1640082
S 3 1640086
R 3 1640551
S 4 1640586
R 4 1641036
S 5 1641086
R 5 1641541
S 6 1641586
R 6 1642019
S 7 1642086
R 7 1642519
S 8 1642586
R 8 1643026
S 9 1643086
R 9 1643572
S 10 1643586
R 10 1644049
S 11 1644086
R 11 1644567
S 12 1644587
R 12 1645059
S 13 1645087
S 14 1645587
R 13 1645589
R 14 1646052
S 15 1646087
R 15 1646550
S 16 1646587
R 16 1647060
S 17 1647087
R 17 1647563
S 18 1647587
S 19 1648067
R 18 1648097
S 20 1648547
R 19 1648560
S 21 1649027
R 20 1649041
R 21 1649496
S 22 1649507
R 22 1649969
S 23 1649987
R 23 1650439
S 24 1650467
R 24 1650894
S 25 1650947
R 25 1651365
S 26 1651427
R 26 1651874
S 27 1651907
R 27 1652350
S 28 1652387
R 28 1652854
S 29 1652867
R 29 1653342
S 30 1653347
R 30 1653818
S 31 1653827
R 31 1654299
S 32 1654307
R 32 1654785
S 33 1654787
S 34 1655267
R 33 1655273
